month,year,month_num,region,category,segment,revenue,total_orders,total_units,pcogs,pcogs_pct,ops,total_discount_given,avg_discount_pct,total_profit,total_sales,profit_margin_pct,conversion_rate,successful_orders
2015-08,2015,8,South,Office Supplies,Home Office,602.78,1,12.0,1049.69,174.14,815.72,212.94,32.5,-233.97,815.72,-28.68,100.0,1
2015-08,2015,8,South,Technology,Consumer,1615.72,2,12.0,1188.53,73.56,1615.72,0.0,0.0,427.19,1615.72,26.44,100.0,2
2015-08,2015,8,South,Technology,Home Office,17.38,1,4.0,17.93,103.16,21.73,4.35,20.0,3.8,21.73,17.5,100.0,1
2015-08,2015,8,West,Furniture,Consumer,165.65,2,6.0,516.76,311.96,316.38,150.74,25.0,-200.38,316.38,-63.33,50.0,1
2015-08,2015,8,West,Furniture,Corporate,2263.76,6,20.0,2991.72,132.16,2944.34,680.59,23.86,-47.39,2944.34,-1.61,33.33,2
2015-08,2015,8,West,Furniture,Home Office,1524.01,3,12.0,1856.33,121.81,1733.16,209.15,13.33,-123.16,1733.16,-7.11,66.67,2
2015-08,2015,8,West,Office Supplies,Consumer,2253.32,7,55.0,1937.58,85.99,2456.68,203.35,7.69,519.12,2456.68,21.13,100.0,7
2015-08,2015,8,West,Office Supplies,Corporate,881.95,11,63.0,695.44,78.85,965.68,83.74,19.29,270.26,965.68,27.99,90.91,10
2015-08,2015,8,West,Office Supplies,Home Office,129.2,3,12.0,88.57,68.55,129.2,0.0,0.0,40.63,129.2,31.45,100.0,3
2015-08,2015,8,West,Technology,Consumer,268.1,2,12.0,226.98,84.66,278.89,10.79,20.0,51.91,278.89,18.61,100.0,2
2015-08,2015,8,West,Technology,Corporate,1629.43,4,14.0,1558.03,95.62,1897.42,267.99,8.0,339.38,1897.42,17.89,100.0,4
2015-09,2015,9,Central,Furniture,Consumer,1005.07,2,6.0,889.83,88.53,1015.33,10.26,5.0,125.5,1015.33,12.36,100.0,2
2015-09,2015,9,Central,Furniture,Corporate,415.74,4,12.0,362.12,87.1,431.86,16.12,30.0,69.76,431.86,16.15,50.0,2
2015-09,2015,9,Central,Furniture,Home Office,348.24,2,4.0,353.89,101.62,401.33,53.09,15.0,47.44,401.33,11.82,50.0,1
2015-09,2015,9,Central,Office Supplies,Consumer,381.94,5,28.0,344.79,90.27,407.68,25.75,3.33,62.89,407.68,15.43,100.0,5
2015-09,2015,9,Central,Office Supplies,Corporate,2515.12,11,51.0,2119.93,84.29,2544.95,29.83,11.88,425.0,2544.95,16.7,81.82,9
2015-09,2015,9,Central,Office Supplies,Home Office,104.89,4,27.0,162.39,154.82,136.59,31.69,33.33,-25.8,136.59,-18.89,75.0,3
2015-09,2015,9,Central,Technology,Consumer,503.72,3,7.0,534.26,106.06,617.15,113.43,13.33,82.89,617.15,13.43,100.0,3
2015-09,2015,9,Central,Technology,Corporate,3861.64,8,38.0,3057.82,79.18,4115.37,253.74,8.0,1057.55,4115.37,25.7,87.5,7
2015-09,2015,9,Central,Technology,Home Office,168.94,1,6.0,96.62,57.19,168.94,0.0,0.0,72.32,168.94,42.81,100.0,1
2015-09,2015,9,East,Furniture,Consumer,3331.12,2,14.0,6124.69,183.86,4897.67,1566.55,23.33,-1227.02,4897.67,-25.05,100.0,2
2015-09,2015,9,East,Furniture,Corporate,980.59,10,31.0,956.33,97.53,1144.76,164.16,13.64,188.42,1144.76,16.46,80.0,8
2015-09,2015,9,East,Furniture,Home Office,2330.26,6,23.0,1707.28,73.27,2330.26,0.0,0.0,622.98,2330.26,26.73,100.0,6
2015-09,2015,9,East,Office Supplies,Consumer,3327.47,16,136.0,3378.14,101.52,3601.47,274.0,21.18,223.32,3601.47,6.2,81.25,13
2015-09,2015,9,East,Office Supplies,Corporate,855.98,10,52.0,742.34,86.72,951.64,95.67,20.63,209.29,951.64,21.99,80.0,8
2015-09,2015,9,East,Office Supplies,Home Office,2275.06,8,51.0,1920.13,84.4,2429.37,154.3,9.38,509.25,2429.37,20.96,100.0,8
2015-09,2015,9,East,Technology,Consumer,2973.33,6,32.0,2437.41,81.98,3367.77,394.44,8.57,930.35,3367.77,27.63,83.33,5
2015-09,2015,9,East,Technology,Corporate,1048.88,2,15.0,1488.69,141.93,1509.08,460.21,30.0,20.39,1509.08,1.35,50.0,1
2015-09,2015,9,East,Technology,Home Office,589.9,1,2.0,442.42,75.0,589.9,0.0,0.0,147.48,589.9,25.0,100.0,1
2015-09,2015,9,South,Furniture,Consumer,619.93,3,10.0,467.46,75.41,630.89,10.97,13.33,163.44,630.89,25.91,66.67,2
2015-09,2015,9,South,Furniture,Corporate,288.71,1,2.0,601.47,208.33,481.18,192.47,40.0,-120.29,481.18,-25.0,0.0,0
2015-09,2015,9,South,Furniture,Home Office,61.96,1,2.0,57.62,93.0,61.96,0.0,0.0,4.34,61.96,7.0,100.0,1
2015-09,2015,9,South,Office Supplies,Consumer,2358.8,11,64.0,3913.36,165.9,3399.07,1040.27,15.88,-514.3,3399.07,-15.13,72.73,8
2015-09,2015,9,South,Office Supplies,Corporate,289.79,3,25.0,223.53,77.14,331.2,41.42,8.0,107.67,331.2,32.51,100.0,3
2015-09,2015,9,South,Technology,Consumer,1352.04,3,9.0,1080.3,79.9,1535.05,183.02,13.33,454.76,1535.05,29.62,100.0,3
2015-09,2015,9,South,Technology,Corporate,90.0,1,5.0,73.8,82.0,90.0,0.0,0.0,16.2,90.0,18.0,100.0,1
2015-09,2015,9,South,Technology,Home Office,821.94,1,6.0,608.24,74.0,821.94,0.0,0.0,213.7,821.94,26.0,100.0,1
2015-09,2015,9,West,Furniture,Consumer,10680.95,10,53.0,10835.41,101.45,12132.98,1452.03,14.29,1297.58,12132.98,10.69,60.0,6
2015-09,2015,9,West,Furniture,Corporate,1325.38,4,31.0,1340.07,101.11,1530.35,204.97,5.71,190.28,1530.35,12.43,75.0,3
2015-09,2015,9,West,Furniture,Home Office,956.46,5,17.0,1226.77,128.26,1214.46,258.0,12.0,-12.3,1214.46,-1.01,60.0,3
2015-09,2015,9,West,Office Supplies,Consumer,2447.46,20,144.0,2096.06,85.64,2568.81,121.34,11.11,472.75,2568.81,18.4,90.0,18
2015-09,2015,9,West,Office Supplies,Corporate,2256.96,13,80.0,2115.03,93.71,2518.58,261.64,23.2,403.53,2518.58,16.02,92.31,12
2015-09,2015,9,West,Office Supplies,Home Office,412.78,5,27.0,252.13,61.08,416.41,3.63,11.25,164.28,416.41,39.45,80.0,4
2015-09,2015,9,West,Technology,Consumer,4471.41,9,49.0,3279.01,73.33,4686.4,214.99,7.27,1407.39,4686.4,30.03,77.78,7
2015-09,2015,9,West,Technology,Corporate,902.8,5,20.0,705.45,78.14,955.59,52.79,3.33,250.15,955.59,26.18,100.0,5
2015-09,2015,9,West,Technology,Home Office,559.93,1,7.0,391.95,70.0,559.93,0.0,0.0,167.98,559.93,30.0,100.0,1
2015-10,2015,10,Central,Furniture,Consumer,1853.2,4,22.0,2189.52,118.15,2287.36,434.16,16.43,97.83,2287.36,4.28,75.0,3
2015-10,2015,10,Central,Furniture,Corporate,45.13,2,9.0,153.67,340.51,88.8,43.67,30.0,-64.87,88.8,-73.06,50.0,1
2015-10,2015,10,Central,Furniture,Home Office,415.38,2,11.0,586.54,141.21,519.22,103.84,20.0,-67.32,519.22,-12.97,50.0,1
2015-10,2015,10,Central,Office Supplies,Consumer,2224.44,8,52.0,2761.0,124.12,2681.08,456.63,12.5,-79.92,2681.08,-2.98,87.5,7
2015-10,2015,10,Central,Office Supplies,Corporate,360.07,3,20.0,201.41,55.94,360.07,0.0,0.0,158.67,360.07,44.07,100.0,3
2015-10,2015,10,Central,Office Supplies,Home Office,357.05,3,22.0,257.2,72.03,361.2,4.15,6.67,103.99,361.2,28.79,100.0,3
2015-10,2015,10,Central,Technology,Consumer,1384.66,3,15.0,1468.58,106.06,1693.74,309.08,13.33,225.16,1693.74,13.29,100.0,3
2015-10,2015,10,Central,Technology,Corporate,1425.72,3,12.0,1025.03,71.9,1425.72,0.0,0.0,400.68,1425.72,28.1,100.0,3
2015-10,2015,10,Central,Technology,Home Office,271.97,1,5.0,271.97,100.0,339.96,67.99,20.0,67.99,339.96,20.0,100.0,1
2015-10,2015,10,East,Furniture,Consumer,315.41,5,10.0,376.89,119.49,419.23,103.82,22.0,42.35,419.23,10.1,60.0,3
2015-10,2015,10,East,Furniture,Corporate,709.02,2,15.0,1028.28,145.03,929.7,220.68,25.0,-98.59,929.7,-10.6,0.0,0
2015-10,2015,10,East,Furniture,Home Office,1220.39,1,7.0,1366.12,111.94,1525.49,305.1,20.0,159.37,1525.49,10.45,100.0,1
2015-10,2015,10,East,Office Supplies,Consumer,446.67,15,49.0,373.94,83.72,493.2,46.53,16.11,119.28,493.2,24.19,86.67,13
2015-10,2015,10,East,Office Supplies,Corporate,326.89,6,36.0,202.76,62.03,347.25,20.34,10.0,144.5,347.25,41.61,100.0,6
2015-10,2015,10,East,Office Supplies,Home Office,73.95,2,18.0,53.08,71.78,79.12,5.17,23.33,26.04,79.12,32.91,50.0,1
2015-10,2015,10,East,Technology,Consumer,1777.05,8,34.0,1680.37,94.56,2063.32,286.27,18.0,382.94,2063.32,18.56,75.0,6
2015-10,2015,10,East,Technology,Corporate,1703.53,4,16.0,1376.81,80.82,1738.38,34.86,6.67,361.58,1738.38,20.8,100.0,4
2015-10,2015,10,East,Technology,Home Office,71.76,1,6.0,51.67,72.0,71.76,0.0,0.0,20.09,71.76,28.0,100.0,1
2015-10,2015,10,South,Furniture,Consumer,2641.77,5,31.0,4616.49,174.75,3887.53,1245.76,22.5,-728.95,3887.53,-18.75,40.0,2
2015-10,2015,10,South,Furniture,Corporate,684.04,2,8.0,565.13,82.62,684.04,0.0,0.0,118.91,684.04,17.38,100.0,2
2015-10,2015,10,South,Office Supplies,Consumer,119.62,5,17.0,117.04,97.84,143.55,23.93,31.43,26.51,143.55,18.47,80.0,4
2015-10,2015,10,South,Office Supplies,Corporate,45.36,1,7.0,23.59,52.01,45.36,0.0,0.0,21.77,45.36,48.0,100.0,1
2015-10,2015,10,South,Office Supplies,Home Office,1738.19,3,16.0,1246.0,71.68,1738.19,0.0,0.0,492.18,1738.19,28.32,100.0,3
2015-10,2015,10,South,Technology,Consumer,710.75,4,14.0,628.97,88.49,859.53,148.77,10.0,230.55,859.53,26.82,100.0,4
2015-10,2015,10,South,Technology,Corporate,158.99,1,1.0,117.65,74.0,158.99,0.0,0.0,41.34,158.99,26.0,100.0,1
2015-10,2015,10,South,Technology,Home Office,881.88,3,7.0,616.11,69.86,881.88,0.0,0.0,265.77,881.88,30.14,100.0,3
2015-10,2015,10,West,Furniture,Consumer,1111.94,4,20.0,1321.22,118.82,1307.63,195.69,20.83,-13.59,1307.63,-1.04,75.0,3
2015-10,2015,10,West,Furniture,Corporate,302.1,2,7.0,428.27,141.76,377.62,75.52,20.0,-50.64,377.62,-13.41,50.0,1
2015-10,2015,10,West,Office Supplies,Consumer,398.35,6,22.0,363.84,91.34,436.73,38.39,18.33,72.9,436.73,16.69,66.67,4
2015-10,2015,10,West,Office Supplies,Corporate,1613.49,7,75.0,1699.37,105.32,1902.49,289.0,16.43,203.13,1902.49,10.68,100.0,7
2015-10,2015,10,West,Office Supplies,Home Office,19.71,3,21.0,283.29,1437.29,85.18,65.47,65.0,-198.11,85.18,-232.58,33.33,1
2015-10,2015,10,West,Technology,Consumer,768.29,4,15.0,673.37,87.65,855.96,87.68,8.0,182.6,855.96,21.33,100.0,4
2015-10,2015,10,West,Technology,Corporate,440.36,1,8.0,438.16,99.5,587.95,147.59,36.67,149.79,587.95,25.48,100.0,1
2015-10,2015,10,West,Technology,Home Office,22.16,1,3.0,24.23,109.34,27.7,5.54,20.0,3.46,27.7,12.5,100.0,1
2015-11,2015,11,Central,Furniture,Consumer,1968.73,4,25.0,2203.06,111.9,2385.92,417.19,16.0,182.88,2385.92,7.66,75.0,3
2015-11,2015,11,Central,Furniture,Corporate,5836.19,6,28.0,4665.26,79.94,5865.12,28.92,23.33,1199.85,5865.12,20.46,66.67,4
2015-11,2015,11,Central,Furniture,Home Office,856.46,4,22.0,1115.28,130.22,1093.59,237.13,10.0,-21.7,1093.59,-1.98,75.0,3
2015-11,2015,11,Central,Office Supplies,Consumer,1829.33,11,100.0,1634.74,89.36,2061.66,232.33,18.95,426.92,2061.66,20.71,90.91,10
2015-11,2015,11,Central,Office Supplies,Corporate,1390.44,7,67.0,1286.91,92.55,1542.96,152.52,30.67,256.06,1542.96,16.6,100.0,7
2015-11,2015,11,Central,Office Supplies,Home Office,2584.97,7,43.0,2060.08,79.69,2642.92,57.94,13.85,582.83,2642.92,22.05,85.71,6
2015-11,2015,11,Central,Technology,Consumer,678.08,4,14.0,547.25,80.71,717.88,39.79,8.0,170.63,717.88,23.77,75.0,3
2015-11,2015,11,Central,Technology,Corporate,1105.1,5,23.0,1182.47,107.0,1332.91,227.8,11.43,150.44,1332.91,11.29,100.0,5
2015-11,2015,11,Central,Technology,Home Office,1639.16,5,19.0,1740.33,106.17,2006.65,367.49,12.0,266.33,2006.65,13.27,80.0,4
2015-11,2015,11,East,Furniture,Consumer,2274.97,8,39.0,2068.79,90.94,2544.92,269.95,15.2,476.12,2544.92,18.71,75.0,6
2015-11,2015,11,East,Furniture,Corporate,2686.24,5,30.0,2792.38,103.95,3101.51,415.28,14.29,309.13,3101.51,9.97,100.0,5
2015-11,2015,11,East,Furniture,Home Office,184.83,2,4.0,265.05,143.4,246.92,62.09,15.0,-18.14,246.92,-7.35,50.0,1
2015-11,2015,11,East,Office Supplies,Consumer,2336.18,19,105.0,2311.03,98.92,2475.28,139.12,13.85,164.26,2475.28,6.64,89.47,17
2015-11,2015,11,East,Office Supplies,Corporate,1727.72,9,95.0,3479.5,201.39,2770.4,1042.69,21.43,-709.11,2770.4,-25.6,88.89,8
2015-11,2015,11,East,Office Supplies,Home Office,101.09,5,16.0,59.5,58.86,101.73,0.63,3.33,42.22,101.73,41.5,80.0,4
2015-11,2015,11,East,Technology,Consumer,389.72,2,8.0,443.07,113.69,510.89,121.16,30.0,67.82,510.89,13.27,100.0,2
2015-11,2015,11,East,Technology,Corporate,5274.41,2,7.0,2912.48,55.22,5294.57,20.16,6.67,2382.1,5294.57,44.99,100.0,2
2015-11,2015,11,East,Technology,Home Office,88.41,3,8.0,116.16,131.39,110.51,22.1,20.0,-5.65,110.51,-5.11,0.0,0
2015-11,2015,11,South,Furniture,Consumer,1986.92,6,28.0,2072.62,104.31,2274.92,288.0,12.5,202.3,2274.92,8.89,66.67,4
2015-11,2015,11,South,Furniture,Corporate,1485.93,4,18.0,1400.63,94.26,1703.18,217.26,13.0,302.54,1703.18,17.76,75.0,3
2015-11,2015,11,South,Furniture,Home Office,141.96,1,2.0,119.25,84.0,141.96,0.0,0.0,22.71,141.96,16.0,100.0,1
2015-11,2015,11,South,Office Supplies,Consumer,1185.8,9,56.0,1019.15,85.95,1369.65,183.85,12.14,350.49,1369.65,25.59,88.89,8
2015-11,2015,11,South,Office Supplies,Corporate,2158.74,10,58.0,1529.57,70.85,2277.04,118.31,13.33,747.47,2277.04,32.83,100.0,10
2015-11,2015,11,South,Office Supplies,Home Office,6.24,1,2.0,3.18,50.96,6.24,0.0,0.0,3.06,6.24,49.0,100.0,1
2015-11,2015,11,South,Technology,Consumer,2624.08,5,26.0,1734.16,66.09,2640.88,16.8,2.86,906.72,2640.88,34.33,80.0,4
2015-11,2015,11,South,Technology,Corporate,1293.3,4,9.0,994.19,76.87,1442.26,148.95,8.0,448.07,1442.26,31.07,100.0,4
2015-11,2015,11,West,Furniture,Consumer,6119.42,21,82.0,8052.37,131.59,7575.68,1456.26,18.64,-476.67,7575.68,-6.29,71.43,15
2015-11,2015,11,West,Furniture,Corporate,166.25,2,3.0,194.82,117.18,207.81,41.56,20.0,12.99,207.81,6.25,100.0,2
2015-11,2015,11,West,Furniture,Home Office,3477.17,4,29.0,2939.29,84.53,3739.3,262.13,1.67,800.01,3739.3,21.39,100.0,4
2015-11,2015,11,West,Office Supplies,Consumer,4264.21,21,164.0,3792.89,88.95,4630.77,366.54,22.89,837.92,4630.77,18.09,76.19,16
2015-11,2015,11,West,Office Supplies,Corporate,639.36,7,53.0,959.4,150.06,913.85,274.5,27.0,-45.56,913.85,-4.99,71.43,5
2015-11,2015,11,West,Office Supplies,Home Office,417.69,8,40.0,282.15,67.55,425.63,7.94,12.5,143.48,425.63,33.71,87.5,7
2015-11,2015,11,West,Technology,Consumer,3697.63,13,60.0,3316.79,89.7,3958.38,260.76,12.67,641.59,3958.38,16.21,61.54,8
2015-11,2015,11,West,Technology,Corporate,582.43,3,6.0,754.71,129.58,848.04,265.6,26.67,93.32,848.04,11.0,66.67,2
2015-11,2015,11,West,Technology,Home Office,4768.06,5,21.0,3449.25,72.34,5010.63,242.57,3.33,1561.38,5010.63,31.16,100.0,5
2015-12,2015,12,Central,Furniture,Consumer,496.81,7,23.0,576.39,116.02,594.07,97.26,30.0,17.69,594.07,2.98,57.14,4
2015-12,2015,12,Central,Furniture,Corporate,437.71,1,4.0,615.53,140.63,547.14,109.43,20.0,-68.39,547.14,-12.5,0.0,0
2015-12,2015,12,Central,Furniture,Home Office,1247.68,2,10.0,1965.06,157.5,1797.62,549.93,30.67,-167.44,1797.62,-9.31,0.0,0
2015-12,2015,12,Central,Office Supplies,Consumer,1604.14,14,65.0,1197.85,74.67,1717.71,113.59,12.0,519.88,1717.71,30.27,92.86,13
2015-12,2015,12,Central,Office Supplies,Corporate,644.81,5,25.0,505.01,78.32,775.08,130.27,8.0,270.07,775.08,34.84,100.0,5
2015-12,2015,12,Central,Office Supplies,Home Office,868.66,6,53.0,571.27,65.76,963.47,94.81,4.0,392.2,963.47,40.71,100.0,6
2015-12,2015,12,Central,Technology,Consumer,5573.46,8,34.0,4850.4,87.03,6231.93,658.47,13.33,1381.55,6231.93,22.17,100.0,8
2015-12,2015,12,Central,Technology,Home Office,4561.55,4,21.0,4179.87,91.63,5139.46,577.91,15.0,959.59,5139.46,18.67,100.0,4
2015-12,2015,12,East,Furniture,Consumer,840.96,6,25.0,1970.94,234.37,1289.75,448.79,20.0,-681.2,1289.75,-52.82,66.67,4
2015-12,2015,12,East,Furniture,Corporate,1816.97,8,24.0,1444.14,79.48,1873.94,56.97,8.0,429.8,1873.94,22.94,100.0,8
2015-12,2015,12,East,Office Supplies,Consumer,1406.19,20,102.0,1619.74,115.19,1635.73,229.52,16.67,16.01,1635.73,0.98,85.0,17
2015-12,2015,12,East,Office Supplies,Corporate,1222.16,13,64.0,783.63,64.12,1228.63,6.47,3.33,445.0,1228.63,36.22,100.0,13
2015-12,2015,12,East,Office Supplies,Home Office,996.31,9,29.0,719.8,72.25,1030.54,34.23,10.0,310.74,1030.54,30.15,88.89,8
2015-12,2015,12,East,Technology,Consumer,3499.05,8,31.0,4430.93,126.63,4348.76,849.7,23.75,-82.17,4348.76,-1.89,75.0,6
2015-12,2015,12,East,Technology,Corporate,6100.34,8,40.0,4546.12,74.52,6658.41,558.07,18.89,2112.29,6658.41,31.72,87.5,7
2015-12,2015,12,East,Technology,Home Office,1029.41,2,4.0,576.2,55.97,1036.76,7.36,10.0,460.57,1036.76,44.42,100.0,2
2015-12,2015,12,South,Furniture,Consumer,1324.39,4,24.0,1225.44,92.53,1466.04,141.65,8.33,240.59,1466.04,16.41,100.0,4
2015-12,2015,12,South,Furniture,Home Office,2156.58,2,12.0,2419.06,112.17,2691.91,535.33,10.0,272.85,2691.91,10.14,100.0,2
2015-12,2015,12,South,Office Supplies,Consumer,1546.51,13,64.0,3499.99,226.32,2768.49,1221.99,15.56,-731.51,2768.49,-26.42,92.31,12
2015-12,2015,12,South,Office Supplies,Corporate,350.32,2,11.0,285.39,81.47,350.32,0.0,0.0,64.93,350.32,18.53,100.0,2
2015-12,2015,12,South,Office Supplies,Home Office,204.87,4,14.0,106.92,52.19,207.21,2.34,5.0,100.29,207.21,48.4,100.0,4
2015-12,2015,12,South,Technology,Consumer,4085.12,10,63.0,7552.89,184.89,5943.87,1858.75,12.67,-1609.0,5943.87,-27.07,100.0,10
2015-12,2015,12,South,Technology,Corporate,243.92,2,12.0,200.32,82.13,243.92,0.0,0.0,43.6,243.92,17.88,100.0,2
2015-12,2015,12,South,Technology,Home Office,95.97,1,5.0,107.96,112.49,119.96,23.99,20.0,12.0,119.96,10.0,100.0,1
2015-12,2015,12,West,Furniture,Consumer,4591.61,12,85.0,4928.71,107.34,5226.43,634.81,19.17,297.72,5226.43,5.7,75.0,9
2015-12,2015,12,West,Furniture,Corporate,2372.85,7,30.0,3670.63,154.69,3354.78,981.93,18.57,-315.85,3354.78,-9.41,71.43,5
2015-12,2015,12,West,Furniture,Home Office,3729.78,3,20.0,3841.1,102.98,4244.13,514.36,27.5,403.04,4244.13,9.5,33.33,1
2015-12,2015,12,West,Office Supplies,Consumer,3396.74,22,141.0,3237.87,95.32,3874.83,478.11,17.44,636.98,3874.83,16.44,81.82,18
2015-12,2015,12,West,Office Supplies,Corporate,1146.67,11,84.0,699.59,61.01,1193.27,46.6,6.67,493.68,1193.27,41.37,100.0,11
2015-12,2015,12,West,Office Supplies,Home Office,434.04,6,32.0,342.76,78.97,456.41,22.36,10.0,113.66,456.41,24.9,83.33,5
2015-12,2015,12,West,Technology,Consumer,4173.23,10,36.0,3111.82,74.57,4470.71,297.48,13.33,1358.89,4470.71,30.4,90.0,9
2015-12,2015,12,West,Technology,Corporate,73.98,1,2.0,54.01,73.01,73.98,0.0,0.0,19.97,73.98,27.0,100.0,1
2015-12,2015,12,West,Technology,Home Office,1031.35,3,14.0,1065.34,103.3,1364.26,332.9,22.5,298.92,1364.26,21.91,100.0,3
2016-01,2016,1,Central,Furniture,Consumer,404.73,3,14.0,498.73,123.23,522.42,117.69,16.67,23.7,522.42,4.54,66.67,2
2016-01,2016,1,Central,Furniture,Corporate,79.92,1,4.0,45.55,56.99,79.92,0.0,0.0,34.37,79.92,43.0,100.0,1
2016-01,2016,1,Central,Furniture,Home Office,322.59,1,3.0,258.07,80.0,322.59,0.0,0.0,64.52,322.59,20.0,100.0,1
2016-01,2016,1,Central,Office Supplies,Consumer,79.21,2,8.0,64.36,81.25,97.13,17.91,10.0,32.77,97.13,33.74,100.0,2
2016-01,2016,1,Central,Office Supplies,Corporate,148.57,2,6.0,115.37,77.65,179.87,31.3,10.0,64.5,179.87,35.86,100.0,2
2016-01,2016,1,Central,Office Supplies,Home Office,116.56,2,3.0,66.36,56.93,116.56,0.0,0.0,50.2,116.56,43.07,100.0,2
2016-01,2016,1,Central,Technology,Corporate,722.27,2,16.0,523.85,72.53,797.86,75.59,6.67,274.0,797.86,34.34,100.0,2
2016-01,2016,1,Central,Technology,Home Office,401.96,1,4.0,321.81,80.06,401.96,0.0,0.0,80.15,401.96,19.94,100.0,1
2016-01,2016,1,East,Furniture,Consumer,1390.34,3,21.0,1671.01,120.19,1710.79,320.44,12.0,39.79,1710.79,2.33,100.0,3
2016-01,2016,1,East,Furniture,Corporate,1986.16,4,15.0,1757.03,88.46,2114.69,128.52,12.0,357.66,2114.69,16.91,100.0,4
2016-01,2016,1,East,Furniture,Home Office,43.99,1,14.0,46.06,104.71,54.99,11.0,20.0,8.94,54.99,16.25,100.0,1
2016-01,2016,1,East,Office Supplies,Consumer,521.43,4,43.0,375.17,71.95,549.87,28.44,10.0,174.71,549.87,31.77,100.0,4
2016-01,2016,1,East,Office Supplies,Corporate,596.44,3,27.0,529.55,88.79,605.06,8.62,4.0,75.52,605.06,12.48,100.0,3
2016-01,2016,1,East,Office Supplies,Home Office,119.79,2,11.0,81.77,68.26,135.56,15.77,13.33,53.8,135.56,39.69,100.0,2
2016-01,2016,1,East,Technology,Corporate,533.29,2,12.0,539.25,101.12,608.62,75.33,15.0,69.37,608.62,11.4,100.0,2
2016-01,2016,1,East,Technology,Home Office,97.02,2,3.0,126.83,130.73,125.18,28.15,30.0,-1.65,125.18,-1.32,50.0,1
2016-01,2016,1,South,Furniture,Consumer,372.33,1,12.0,528.8,142.02,465.41,93.08,20.0,-63.39,465.41,-13.62,100.0,1
2016-01,2016,1,South,Furniture,Corporate,109.9,1,5.0,72.53,66.0,109.9,0.0,0.0,37.37,109.9,34.0,100.0,1
2016-01,2016,1,South,Office Supplies,Consumer,64.85,2,6.0,65.12,100.42,77.82,12.97,10.0,12.71,77.82,16.33,100.0,2
2016-01,2016,1,South,Office Supplies,Corporate,1576.53,2,21.0,1167.54,74.06,1577.58,1.05,6.67,410.04,1577.58,25.99,100.0,2
2016-01,2016,1,South,Technology,Corporate,300.51,2,10.0,261.78,87.11,350.64,50.13,13.33,88.86,350.64,25.34,100.0,2
2016-01,2016,1,West,Furniture,Consumer,322.28,2,6.0,1198.59,371.91,649.18,326.9,55.0,-549.41,649.18,-84.63,0.0,0
2016-01,2016,1,West,Furniture,Corporate,1592.85,1,7.0,1242.42,78.0,1592.85,0.0,0.0,350.43,1592.85,22.0,100.0,1
2016-01,2016,1,West,Office Supplies,Consumer,271.22,7,32.0,256.59,94.61,314.71,43.49,25.56,58.11,314.71,18.47,85.71,6
2016-01,2016,1,West,Office Supplies,Corporate,118.03,4,15.0,240.42,203.69,192.17,74.14,18.0,-48.25,192.17,-25.11,100.0,4
2016-01,2016,1,West,Office Supplies,Home Office,1453.35,2,13.0,732.99,50.43,1453.35,0.0,0.0,720.37,1453.35,49.57,100.0,2
2016-01,2016,1,West,Technology,Consumer,1329.57,3,9.0,1472.68,110.76,1639.32,309.75,13.33,166.65,1639.32,10.17,100.0,3
2016-01,2016,1,West,Technology,Corporate,1083.97,2,8.0,1124.37,103.73,1275.97,191.99,10.0,151.6,1275.97,11.88,100.0,2
2016-01,2016,1,West,Technology,Home Office,365.34,2,10.0,333.1,91.18,420.52,55.19,20.0,87.42,420.52,20.79,100.0,2
2016-02,2016,2,Central,Furniture,Consumer,566.4,3,7.0,508.0,89.69,599.07,32.66,3.33,91.07,599.07,15.2,100.0,3
2016-02,2016,2,Central,Furniture,Corporate,98.46,2,7.0,191.25,194.24,142.73,44.27,30.0,-48.51,142.73,-33.99,50.0,1
2016-02,2016,2,Central,Office Supplies,Consumer,321.65,3,8.0,275.02,85.5,321.65,0.0,0.0,46.63,321.65,14.5,100.0,3
2016-02,2016,2,Central,Office Supplies,Corporate,878.39,3,21.0,778.19,88.59,888.35,9.96,8.0,110.16,888.35,12.4,100.0,3
2016-02,2016,2,Central,Technology,Consumer,280.45,3,9.0,196.34,70.01,280.45,0.0,0.0,84.11,280.45,29.99,100.0,3
2016-02,2016,2,Central,Technology,Corporate,122.9,3,10.0,119.42,97.17,122.9,0.0,0.0,3.48,122.9,2.83,100.0,3
2016-02,2016,2,East,Furniture,Consumer,476.36,3,13.0,572.77,120.24,590.79,114.42,13.33,18.02,590.79,3.05,100.0,3
2016-02,2016,2,East,Furniture,Corporate,169.05,1,4.0,241.5,142.86,241.5,72.45,30.0,0.0,241.5,0.0,0.0,0
2016-02,2016,2,East,Office Supplies,Consumer,432.83,4,19.0,302.93,69.99,438.9,6.07,4.0,135.96,438.9,30.98,100.0,4
2016-02,2016,2,East,Office Supplies,Corporate,127.31,3,17.0,83.64,65.7,127.31,0.0,0.0,43.68,127.31,34.31,100.0,3
2016-02,2016,2,East,Technology,Consumer,8877.92,2,9.0,6141.93,69.18,8909.92,31.99,10.0,2767.99,8909.92,31.07,50.0,1
2016-02,2016,2,East,Technology,Corporate,121.83,1,5.0,71.09,58.35,121.83,0.0,0.0,50.74,121.83,41.65,100.0,1
2016-02,2016,2,South,Furniture,Corporate,179.87,2,10.0,134.92,75.01,198.76,18.89,15.0,63.84,198.76,32.12,50.0,1
