month,year,month_num,region,category,segment,total_orders,total_units,revenue,revenue_prev_month,revenue_mom_change,revenue_mom_pct,revenue_yoy_pct,pcogs,pcogs_mom_change,pcogs_mom_pct,pcogs_yoy_pct,ops,ops_mom_change,ops_mom_pct,ops_yoy_pct,profit_margin_pct,margin_mom_change,margin_yoy_change,conversion_rate,conversion_mom_change,conversion_yoy_change
2017-04,2017,4,Central,Furniture,Consumer,3.0,18.0,319.06,2611.44,-2292.38,-87.78,-79.65,415.35,-1832.78,-81.52,-78.73,424.11,-2376.27,-84.86,-77.79,2.07,-17.65,4.32,33.33,-46.67,0.0
2017-04,2017,4,Central,Furniture,Corporate,3.0,16.0,1165.8,2445.89,-1280.09,-52.34,1084.03,1064.79,-1095.37,-50.71,456.75,1281.88,-1309.64,-50.54,798.12,16.94,0.29,50.93,66.67,33.34,16.67
2017-04,2017,4,Central,Furniture,Home Office,1.0,8.0,676.42,275.38,401.04,145.63,-42.86,1462.84,1130.42,340.06,1.59,1112.55,775.07,229.66,-27.33,-31.49,-32.99,-37.43,0.0,-66.67,-50.0
2017-04,2017,4,Central,Office Supplies,Consumer,12.0,67.0,1059.41,1089.27,-29.86,-2.74,224.4,1157.84,-118.15,-9.26,186.35,1284.21,-25.56,-1.95,199.95,9.84,7.26,4.28,83.33,1.51,0.0
2017-04,2017,4,Central,Office Supplies,Corporate,6.0,24.0,843.85,432.46,411.39,95.13,215.99,726.81,378.47,108.65,136.44,1052.11,619.65,143.28,226.29,30.92,11.47,26.25,66.67,-33.33,-33.33
2017-04,2017,4,Central,Office Supplies,Home Office,7.0,41.0,954.28,420.42,533.86,126.98,718.7,1049.06,608.55,138.15,1480.86,1143.52,700.76,158.27,881.06,8.26,7.75,-34.81,71.43,-28.57,-28.57
2017-04,2017,4,Central,Technology,Consumer,4.0,13.0,855.22,1560.92,-705.7,-45.21,-18.25,874.07,-725.44,-45.35,-43.39,1030.18,-833.88,-44.73,-30.84,15.15,0.96,18.82,75.0,-25.0,12.5
2017-04,2017,4,Central,Technology,Corporate,3.0,10.0,4265.72,3188.23,1077.49,33.8,3370.89,5305.34,3611.53,213.22,4342.59,5501.54,2311.71,72.47,4376.44,3.57,-43.33,0.74,33.33,-66.67,-66.67
2017-04,2017,4,Central,Technology,Home Office,2.0,6.0,567.81,99.83,467.98,468.78,41.26,772.56,658.69,578.46,140.07,740.36,615.57,493.28,84.19,-4.35,-13.1,-24.29,0.0,-100.0,-100.0
2017-04,2017,4,East,Furniture,Consumer,3.0,14.0,208.21,101.75,106.46,104.63,-76.83,173.36,96.2,124.68,-80.94,225.36,123.61,121.48,-77.79,23.07,-1.1,12.68,100.0,0.0,25.0
2017-04,2017,4,East,Furniture,Corporate,8.0,43.0,1430.7,747.66,683.04,91.36,746.32,1989.29,1189.57,148.75,723.72,1983.79,1135.41,133.83,721.45,-0.28,-6.01,-0.28,62.5,-37.5,62.5
2017-04,2017,4,East,Furniture,Home Office,4.0,18.0,769.87,40.46,729.41,1802.79,-36.92,1071.19,1032.64,2678.7,-21.59,984.54,933.97,1846.89,-35.46,-8.8,-32.57,-19.25,0.0,-100.0,-100.0
2017-04,2017,4,East,Office Supplies,Consumer,9.0,46.0,431.68,2061.75,-1630.07,-79.06,-77.04,347.42,-2004.42,-85.23,-76.99,467.78,-1883.03,-80.1,-75.48,25.73,25.77,4.88,77.78,-4.04,-9.72
2017-04,2017,4,East,Office Supplies,Corporate,4.0,14.0,580.69,715.19,-134.5,-18.81,-58.64,740.42,169.0,29.58,-61.65,725.86,-40.46,-5.28,-60.15,-2.01,-27.44,4.0,50.0,-25.0,-10.0
2017-04,2017,4,East,Office Supplies,Home Office,12.0,63.0,1240.59,436.24,804.35,184.38,14992.34,1066.6,806.88,310.67,15007.65,1284.46,840.22,189.14,12406.91,16.96,-24.58,-14.3,83.33,-16.67,-16.67
2017-04,2017,4,East,Technology,Consumer,2.0,13.0,549.57,14677.54,-14127.97,-96.26,380.56,602.8,-7178.59,-92.25,299.02,659.97,-14017.57,-95.5,347.5,8.66,-38.32,11.09,100.0,0.0,33.33
2017-04,2017,4,East,Technology,Corporate,2.0,5.0,71.88,26.0,45.88,176.46,-99.21,66.71,52.41,366.5,-99.01,72.36,46.36,178.31,-99.2,7.79,-37.21,-18.21,100.0,0.0,0.0
2017-04,2017,4,East,Technology,Home Office,2.0,3.0,136.32,1030.98,-894.66,-86.78,40.51,91.48,-1317.73,-93.51,-27.87,145.4,-1251.39,-89.59,16.15,37.08,37.97,38.4,100.0,40.0,50.0
2017-04,2017,4,South,Furniture,Consumer,5.0,23.0,1492.67,897.98,594.69,66.23,300.9,1348.64,30.51,2.31,155.04,1610.65,405.48,33.65,246.07,16.27,25.64,29.89,80.0,30.0,-20.0
2017-04,2017,4,South,Furniture,Corporate,4.0,19.0,480.46,490.0,-9.54,-1.95,337.18,569.43,198.04,53.32,685.1,570.26,80.26,16.38,418.89,0.15,-24.06,-33.85,75.0,-25.0,-25.0
2017-04,2017,4,South,Furniture,Home Office,1.0,2.0,411.8,123.84,287.96,232.53,190.08,341.79,214.08,167.63,186.62,411.8,261.03,173.13,190.08,17.0,1.71,1.0,100.0,50.0,0.0
2017-04,2017,4,South,Office Supplies,Consumer,10.0,46.0,1267.04,940.05,326.99,34.78,124.2,1167.45,549.06,88.79,137.64,1307.48,288.12,28.26,87.6,10.71,-28.63,-18.8,90.0,1.11,-10.0
2017-04,2017,4,South,Office Supplies,Corporate,6.0,23.0,2742.88,2419.71,323.17,13.36,3998.13,1492.19,-752.73,-33.53,3241.97,2760.93,226.12,8.92,3621.93,45.95,34.51,6.13,66.67,-20.83,-33.33
2017-04,2017,4,South,Office Supplies,Home Office,3.0,11.0,131.97,115.33,16.64,14.43,49.12,177.61,77.06,76.64,-50.0,166.67,38.38,29.92,-24.98,-6.56,-28.18,53.33,66.67,-33.33,16.67
2017-04,2017,4,South,Technology,Consumer,1.0,4.0,307.07,1148.45,-841.38,-73.26,-88.3,335.86,-918.49,-73.22,-80.63,383.84,-896.11,-70.01,-85.47,12.5,10.5,-21.83,100.0,0.0,20.0
2017-04,2017,4,South,Technology,Home Office,1.0,4.0,360.0,1667.65,-1307.65,-78.41,-59.18,230.4,-1152.51,-83.34,-62.6,360.0,-1569.51,-81.34,-59.18,36.0,7.67,5.86,100.0,0.0,0.0
2017-04,2017,4,West,Furniture,Consumer,5.0,14.0,410.01,2045.78,-1635.77,-79.96,-88.05,426.8,-2332.74,-84.53,-88.47,461.01,-2254.62,-83.02,-88.8,7.42,9.04,-2.72,80.0,22.86,22.86
2017-04,2017,4,West,Office Supplies,Consumer,8.0,62.0,629.18,2774.87,-2145.69,-77.33,-70.61,470.42,-1507.19,-76.21,-90.55,693.95,-2193.47,-75.97,-78.57,32.21,0.7,85.91,100.0,9.09,12.5
2017-04,2017,4,West,Office Supplies,Corporate,6.0,29.0,709.01,1150.77,-441.76,-38.39,154.24,733.14,-336.81,-31.48,204.02,780.32,-455.83,-36.87,123.86,6.05,-7.4,-24.77,100.0,12.5,0.0
2017-04,2017,4,West,Office Supplies,Home Office,6.0,42.0,3367.68,977.65,2390.03,244.47,920.54,2572.67,1997.55,347.33,522.62,3404.89,2406.98,241.2,733.43,24.44,-17.93,25.58,100.0,0.0,0.0
2017-04,2017,4,West,Technology,Consumer,3.0,17.0,486.38,2579.15,-2092.77,-81.14,-33.8,414.2,-1683.32,-80.25,-40.91,486.38,-2343.3,-82.81,-44.52,14.84,-11.03,-5.19,100.0,11.11,20.0
2017-04,2017,4,West,Technology,Corporate,2.0,5.0,64.36,1573.26,-1508.9,-95.91,-93.93,64.0,-1210.96,-94.98,-92.81,73.96,-1538.66,-95.41,-94.31,13.45,-7.49,-18.09,100.0,0.0,0.0
2017-04,2017,4,West,Technology,Home Office,3.0,10.0,1100.59,857.53,243.06,28.34,-68.46,6265.75,5050.36,415.53,57.31,2929.41,1732.99,144.85,-32.84,-113.89,-112.31,-122.58,66.67,0.0,-33.33
2017-05,2017,5,Central,Furniture,Consumer,4.0,12.0,964.96,319.06,645.9,202.44,-30.2,1202.13,786.78,189.43,-23.42,1234.79,810.68,191.15,-23.39,2.64,0.57,0.04,75.0,41.67,15.0
2017-05,2017,5,Central,Furniture,Corporate,4.0,12.0,325.85,1165.8,-839.95,-72.05,-81.26,515.47,-549.32,-51.59,-77.58,457.29,-824.59,-64.33,-79.56,-12.72,-29.66,-9.92,50.0,-16.67,10.0
2017-05,2017,5,Central,Furniture,Home Office,3.0,11.0,711.65,676.42,35.23,5.21,-34.89,857.81,-605.03,-41.36,4.67,820.1,-292.45,-26.29,-25.71,-4.6,26.89,-30.36,66.67,66.67,-33.33
2017-05,2017,5,Central,Office Supplies,Consumer,14.0,103.0,2622.29,1059.41,1562.88,147.52,14.53,2191.68,1033.84,89.29,9.6,2916.13,1631.92,127.08,14.53,24.84,15.0,3.38,100.0,16.67,21.43
2017-05,2017,5,Central,Office Supplies,Corporate,11.0,54.0,770.22,843.85,-73.63,-8.73,46.48,572.43,-154.38,-21.24,66.73,821.6,-230.51,-21.91,47.78,30.33,-0.59,-7.92,72.73,6.06,-7.27
2017-05,2017,5,Central,Office Supplies,Home Office,5.0,33.0,729.27,954.28,-225.01,-23.58,-19.7,532.01,-517.05,-49.29,-50.05,776.15,-367.37,-32.13,-33.57,31.46,23.2,22.62,100.0,28.57,0.0
2017-05,2017,5,Central,Technology,Consumer,4.0,18.0,471.25,855.22,-383.97,-44.9,1575.26,489.18,-384.89,-44.03,1723.94,559.06,-471.12,-45.73,1489.59,12.5,-2.65,-11.24,100.0,25.0,0.0
2017-05,2017,5,Central,Technology,Corporate,4.0,22.0,653.81,4265.72,-3611.91,-84.67,31.68,609.64,-4695.7,-88.51,10.81,752.84,-4748.7,-86.32,23.59,19.02,15.45,9.34,100.0,66.67,0.0
2017-05,2017,5,Central,Technology,Home Office,3.0,6.0,1014.51,567.81,446.7,78.67,280.07,821.56,49.0,6.34,292.19,1083.15,342.79,46.3,281.75,24.15,28.5,-2.02,100.0,100.0,50.0
2017-05,2017,5,East,Furniture,Consumer,4.0,11.0,198.58,208.21,-9.63,-4.63,-47.63,575.05,401.69,231.71,31.52,366.32,140.96,62.55,-21.83,-56.98,-80.05,-63.67,25.0,-75.0,-46.43
2017-05,2017,5,East,Furniture,Corporate,6.0,25.0,1277.19,1430.7,-153.51,-10.73,8.47,1743.71,-245.58,-12.35,22.96,1501.75,-482.04,-24.3,0.08,-16.11,-15.83,-21.6,50.0,-12.5,-33.33
2017-05,2017,5,East,Furniture,Home Office,2.0,6.0,331.77,769.87,-438.1,-56.91,79.5,596.79,-474.4,-44.29,125.16,472.02,-512.52,-52.06,91.16,-26.43,-17.63,-19.08,0.0,0.0,-50.0
2017-05,2017,5,East,Office Supplies,Consumer,8.0,50.0,988.46,431.68,556.78,128.98,-50.45,1009.29,661.87,190.51,-56.47,1126.02,658.24,140.72,-52.29,10.37,-15.36,8.62,75.0,-2.78,-15.0
2017-05,2017,5,East,Office Supplies,Corporate,7.0,44.0,2168.47,580.69,1587.78,273.43,51.46,1367.86,627.44,84.74,-22.14,2182.34,1456.48,200.66,20.01,37.32,39.33,33.93,100.0,50.0,11.11
2017-05,2017,5,East,Office Supplies,Home Office,2.0,7.0,53.39,1240.59,-1187.2,-95.7,972.09,38.78,-1027.82,-96.36,1426.77,53.39,-1231.07,-95.84,972.09,27.36,10.4,-21.64,100.0,16.67,0.0
2017-05,2017,5,East,Technology,Consumer,3.0,9.0,1064.78,549.57,515.21,93.75,62.71,977.75,374.95,62.2,-9.94,1190.22,530.25,80.34,28.18,17.85,9.19,34.76,100.0,0.0,0.0
2017-05,2017,5,East,Technology,Corporate,3.0,15.0,1286.65,71.88,1214.77,1690.0,-59.65,893.29,826.58,1239.06,-64.27,1286.65,1214.29,1678.12,-63.69,30.57,22.78,1.13,100.0,0.0,0.0
2017-05,2017,5,East,Technology,Home Office,3.0,9.0,282.61,136.32,146.29,107.31,-89.67,259.6,168.12,183.78,-91.41,321.04,175.64,120.8,-90.59,19.13,-17.95,7.67,100.0,0.0,0.0
2017-05,2017,5,South,Furniture,Consumer,3.0,12.0,326.41,1492.67,-1166.26,-78.13,-79.73,290.53,-1058.11,-78.46,-89.02,340.81,-1269.84,-78.84,-84.77,14.76,-1.51,32.97,66.67,-13.33,16.67
2017-05,2017,5,South,Furniture,Corporate,4.0,17.0,1003.94,480.46,523.48,108.95,458.15,1429.07,859.64,150.97,959.2,1298.96,728.7,127.78,553.53,-10.02,-10.17,-42.14,25.0,-50.0,-25.0
2017-05,2017,5,South,Office Supplies,Consumer,8.0,46.0,827.89,1267.04,-439.15,-34.66,100.72,558.88,-608.57,-52.13,87.71,829.51,-477.97,-36.56,93.56,32.62,21.91,2.09,87.5,-2.5,-1.39
2017-05,2017,5,South,Office Supplies,Corporate,7.0,56.0,1140.32,2742.88,-1602.56,-58.43,4981.64,1264.43,-227.76,-15.26,7272.77,1315.15,-1445.78,-52.37,5096.17,3.86,-42.09,-28.38,85.71,19.04,-14.29
2017-05,2017,5,South,Office Supplies,Home Office,4.0,28.0,821.88,131.97,689.91,522.78,-36.14,577.28,399.67,225.03,-48.71,825.21,658.54,395.12,-35.88,30.04,36.6,17.5,100.0,33.33,0.0
2017-05,2017,5,South,Technology,Consumer,1.0,5.0,87.4,307.07,-219.67,-71.54,-97.86,52.44,-283.42,-84.39,-99.31,87.4,-296.44,-77.23,-98.53,40.0,27.5,67.07,100.0,0.0,0.0
2017-05,2017,5,South,Technology,Corporate,1.0,3.0,89.97,2800.98,-2711.01,-96.79,-70.06,71.08,-2599.13,-97.34,-72.85,89.97,-3336.26,-97.37,-74.34,21.0,-1.07,-4.34,100.0,0.0,0.0
2017-05,2017,5,South,Technology,Home Office,3.0,18.0,3129.91,360.0,2769.91,769.42,3161.34,2754.72,2524.32,1095.62,2451.61,3883.65,3523.65,978.79,3137.45,29.07,-6.93,19.07,100.0,0.0,0.0
2017-05,2017,5,West,Furniture,Consumer,9.0,42.0,5682.56,410.01,5272.55,1285.96,113.83,6822.36,6395.56,1498.49,143.36,6867.75,6406.74,1389.72,128.33,0.66,-6.76,-6.14,55.56,-24.44,-19.44
2017-05,2017,5,West,Furniture,Corporate,4.0,24.0,2700.29,247.9,2452.39,989.27,2099.65,2358.69,2115.43,869.62,1735.84,2916.35,2647.66,985.4,1800.4,19.12,9.66,2.84,100.0,0.0,0.0
2017-05,2017,5,West,Furniture,Home Office,1.0,12.0,545.13,119.58,425.55,355.87,-85.38,638.82,422.67,195.54,-83.37,681.41,499.93,275.47,-83.94,6.25,25.35,-3.25,100.0,50.0,66.67
2017-05,2017,5,West,Office Supplies,Consumer,18.0,80.0,1402.87,629.18,773.69,122.97,4.73,1057.68,587.26,124.84,-6.01,1449.38,755.43,108.86,2.9,27.02,-5.19,6.91,100.0,0.0,0.0
2017-05,2017,5,West,Office Supplies,Corporate,6.0,40.0,1306.24,709.01,597.23,84.23,498.07,1406.26,673.12,91.81,500.35,1432.96,652.64,83.64,398.13,1.86,-4.19,-16.71,83.33,-16.67,-2.38
2017-05,2017,5,West,Office Supplies,Home Office,1.0,3.0,9.1,3367.68,-3358.58,-99.73,-99.21,6.69,-2565.98,-99.74,-99.02,9.1,-3395.79,-99.73,-99.21,26.59,2.15,-14.32,100.0,0.0,0.0
2017-05,2017,5,West,Technology,Consumer,11.0,48.0,3656.68,486.38,3170.3,651.82,-31.58,3186.87,2772.67,669.4,-22.2,4092.34,3605.96,741.39,-26.21,22.13,7.29,-4.01,90.91,-9.09,5.2
2017-05,2017,5,West,Technology,Corporate,1.0,5.0,147.17,64.36,82.81,128.67,31.43,163.26,99.26,155.09,91.84,183.96,110.0,148.73,64.28,11.25,-2.2,-12.75,100.0,0.0,0.0
2017-05,2017,5,West,Technology,Home Office,1.0,1.0,36.32,1100.59,-1064.27,-96.7,-69.58,25.42,-6240.33,-99.59,-70.03,36.32,-2893.09,-98.76,-71.35,30.01,143.9,-3.07,100.0,33.33,0.0
2017-06,2017,6,Central,Furniture,Consumer,4.0,13.0,1245.55,964.96,280.59,29.08,60.79,1275.98,73.85,6.14,-13.4,1359.27,124.48,10.08,17.0,6.13,3.49,32.96,75.0,0.0,55.0
2017-06,2017,6,Central,Furniture,Corporate,2.0,14.0,882.82,325.85,556.97,170.93,48.91,757.4,241.93,46.93,47.83,937.53,480.24,105.02,42.32,19.21,31.93,-3.01,50.0,0.0,-50.0
2017-06,2017,6,Central,Furniture,Home Office,1.0,2.0,487.96,711.65,-223.69,-31.43,81.84,341.57,-516.24,-60.18,-33.04,487.96,-332.14,-40.5,26.3,30.0,34.6,62.03,100.0,33.33,100.0
2017-06,2017,6,Central,Office Supplies,Consumer,13.0,63.0,1288.88,2622.29,-1333.41,-50.85,46.75,903.64,-1288.04,-58.77,30.43,1365.76,-1550.37,-53.17,46.13,33.84,9.0,7.96,100.0,0.0,0.0
2017-06,2017,6,Central,Office Supplies,Corporate,11.0,63.0,650.78,770.22,-119.44,-15.51,279.88,997.97,425.54,74.34,812.14,842.03,20.43,2.49,386.61,-18.52,-48.85,-55.29,90.91,18.18,15.91
2017-06,2017,6,Central,Office Supplies,Home Office,2.0,25.0,556.07,729.27,-173.2,-23.75,-49.15,354.81,-177.2,-33.31,-51.7,586.9,-189.25,-24.38,-49.34,39.54,8.08,2.96,100.0,0.0,11.11
2017-06,2017,6,Central,Technology,Consumer,5.0,35.0,1886.37,471.25,1415.12,300.29,-35.57,2067.11,1577.93,322.57,-32.42,2424.87,1865.81,333.74,-29.76,14.75,2.25,3.34,100.0,0.0,20.0
2017-06,2017,6,Central,Technology,Corporate,1.0,3.0,305.26,653.81,-348.55,-53.31,-1.1,352.96,-256.68,-42.1,3.59,381.58,-371.26,-49.31,-0.26,7.5,-11.52,-3.44,100.0,0.0,0.0
2017-06,2017,6,East,Furniture,Consumer,6.0,26.0,2534.42,198.58,2335.84,1176.27,77.11,3364.16,2789.11,485.02,109.29,3274.14,2907.82,793.79,91.84,-2.75,54.23,-8.57,50.0,25.0,-50.0
2017-06,2017,6,East,Furniture,Corporate,1.0,6.0,97.51,1277.19,-1179.68,-92.37,-67.73,171.0,-1572.71,-90.19,-73.26,152.13,-1349.62,-89.87,-68.45,-12.4,3.71,20.22,100.0,50.0,50.0
2017-06,2017,6,East,Furniture,Home Office,4.0,16.0,1838.76,331.77,1506.99,454.23,4079.95,2293.23,1696.44,284.26,4878.79,2292.52,1820.5,385.68,4068.98,-0.03,26.4,-16.29,50.0,50.0,-50.0
2017-06,2017,6,East,Office Supplies,Consumer,15.0,73.0,1599.7,988.46,611.24,61.84,-34.74,1459.42,450.13,44.6,-25.29,1906.09,780.07,69.28,-24.02,23.43,13.06,1.29,93.33,18.33,0.47
2017-06,2017,6,East,Office Supplies,Corporate,7.0,40.0,1727.08,2168.47,-441.39,-20.35,33.44,1355.8,-12.06,-0.88,4.07,1794.75,-387.59,-17.76,29.65,24.46,-12.86,18.56,85.71,-14.29,5.71
2017-06,2017,6,East,Office Supplies,Home Office,6.0,37.0,567.82,53.39,514.43,963.53,36.64,520.08,481.3,1241.1,2.87,613.53,560.14,1049.15,14.03,15.23,-12.13,9.2,83.33,-16.67,-16.67
2017-06,2017,6,East,Technology,Consumer,6.0,24.0,821.42,1064.78,-243.36,-22.86,-66.47,655.8,-321.95,-32.93,-61.65,853.72,-336.5,-28.27,-65.2,23.18,5.33,-7.13,100.0,0.0,0.0
2017-06,2017,6,East,Technology,Corporate,4.0,34.0,3231.3,1286.65,1944.65,151.14,463.07,3094.64,2201.35,246.43,636.4,3727.28,2440.63,189.69,549.5,16.97,-13.6,-9.8,100.0,0.0,0.0
2017-06,2017,6,East,Technology,Home Office,5.0,21.0,4103.95,282.61,3821.34,1352.16,216.97,2304.09,2044.49,787.55,140.48,4118.23,3797.19,1182.78,218.07,44.05,24.92,18.05,60.0,-40.0,-40.0
2017-06,2017,6,South,Furniture,Consumer,3.0,11.0,1187.7,326.41,861.29,263.87,40.73,950.09,659.56,227.02,-6.21,1191.28,850.47,249.54,16.28,20.25,5.49,19.13,100.0,33.33,33.33
2017-06,2017,6,South,Furniture,Corporate,3.0,19.0,717.54,1003.94,-286.4,-28.53,165.09,946.44,-482.63,-33.77,141.32,960.37,-338.59,-26.07,148.36,1.45,11.47,2.88,100.0,75.0,100.0
2017-06,2017,6,South,Furniture,Home Office,1.0,3.0,452.94,411.8,41.14,9.99,-79.0,385.0,43.21,12.64,-84.08,452.94,41.14,9.99,-83.17,15.0,-2.0,4.86,100.0,0.0,0.0
2017-06,2017,6,South,Office Supplies,Consumer,12.0,52.0,882.64,827.89,54.75,6.61,31.98,1046.76,487.88,87.3,142.13,1019.83,190.32,22.94,42.98,-2.64,-35.26,-42.03,58.33,-29.17,-41.67
2017-06,2017,6,South,Office Supplies,Corporate,4.0,21.0,2194.09,1140.32,1053.77,92.41,153.2,2085.91,821.48,64.97,184.65,2466.4,1151.25,87.54,149.97,15.43,11.57,-10.3,100.0,14.29,14.29
2017-06,2017,6,South,Office Supplies,Home Office,2.0,14.0,161.35,821.88,-660.53,-80.37,32.31,111.68,-465.6,-80.65,73.36,178.89,-646.32,-78.32,46.69,37.57,7.53,-9.61,100.0,0.0,0.0
2017-06,2017,6,South,Technology,Consumer,2.0,9.0,641.93,87.4,554.53,634.47,-86.9,560.94,508.5,969.68,-77.55,737.92,650.52,744.3,-84.94,23.98,-16.02,-25.02,100.0,0.0,0.0
2017-06,2017,6,South,Technology,Corporate,2.0,14.0,1385.31,89.97,1295.34,1439.75,81.64,1163.63,1092.55,1537.07,-44.11,1409.78,1319.81,1466.94,2.98,17.46,-3.54,69.56,100.0,0.0,0.0
2017-06,2017,6,West,Furniture,Consumer,8.0,35.0,2759.28,5682.56,-2923.28,-51.44,63.24,3263.39,-3558.97,-52.17,43.33,3406.49,-3461.26,-50.4,61.65,4.2,3.54,12.25,75.0,19.44,8.33
2017-06,2017,6,West,Furniture,Corporate,4.0,12.0,2197.95,2700.29,-502.34,-18.6,-16.72,1930.97,-427.72,-18.13,-23.73,2362.15,-554.2,-19.0,-17.92,18.25,-0.87,6.23,75.0,-25.0,8.33
2017-06,2017,6,West,Furniture,Home Office,6.0,19.0,1623.8,545.13,1078.67,197.87,76.18,2424.37,1785.55,279.51,3.08,2131.81,1450.4,212.85,34.93,-13.72,-19.97,35.13,33.33,-66.67,-46.67
2017-06,2017,6,West,Office Supplies,Consumer,15.0,76.0,898.03,1402.87,-504.84,-35.99,-58.32,866.56,-191.12,-18.07,-41.36,1002.04,-447.34,-30.86,-53.82,13.52,-13.5,-18.37,80.0,-20.0,-20.0
2017-06,2017,6,West,Office Supplies,Corporate,7.0,50.0,4091.04,1306.24,2784.8,213.19,3058.37,3094.88,1688.62,120.08,2049.07,4266.59,2833.63,197.75,2740.98,27.46,25.6,23.35,85.71,2.38,25.71
2017-06,2017,6,West,Office Supplies,Home Office,9.0,52.0,756.12,9.1,747.02,8209.01,25.06,735.55,728.86,10894.77,108.62,869.25,860.15,9452.2,43.54,15.38,-11.21,-26.4,77.78,-22.22,-22.22
2017-06,2017,6,West,Technology,Consumer,7.0,29.0,1353.69,3656.68,-2302.99,-62.98,-73.8,1488.85,-1698.02,-53.28,-74.9,1731.71,-2360.63,-57.68,-73.87,14.02,-8.11,3.54,85.71,-5.2,14.28
2017-06,2017,6,West,Technology,Corporate,4.0,13.0,356.08,147.17,208.91,141.95,121.26,294.88,131.62,80.62,107.5,394.46,210.5,114.43,145.11,25.25,14.0,13.56,100.0,0.0,0.0
2017-06,2017,6,West,Technology,Home Office,2.0,7.0,1025.24,36.32,988.92,2722.8,85.72,1138.85,1113.43,4380.13,97.48,1281.54,1245.22,3428.47,94.6,11.14,-18.87,-1.29,100.0,0.0,0.0
2017-07,2017,7,Central,Furniture,Consumer,6.0,20.0,1157.55,1245.55,-88.0,-7.07,-36.73,1092.27,-183.71,-14.4,-56.33,1270.13,-89.14,-6.56,-44.33,14.0,7.87,23.64,83.33,8.33,43.33
2017-07,2017,7,Central,Furniture,Corporate,2.0,9.0,306.84,882.82,-575.98,-65.24,-91.25,264.33,-493.07,-65.1,-90.57,306.84,-630.69,-67.27,-91.25,13.85,-5.36,-6.15,100.0,50.0,0.0
2017-07,2017,7,Central,Furniture,Home Office,2.0,7.0,54.92,487.96,-433.04,-88.74,116.22,35.55,-306.02,-89.59,112.11,54.92,-433.04,-88.74,116.22,35.27,5.27,1.25,100.0,0.0,0.0
2017-07,2017,7,Central,Office Supplies,Consumer,6.0,26.0,516.03,1288.88,-772.85,-59.96,-39.21,528.05,-375.59,-41.56,-7.29,603.85,-761.91,-55.79,-31.55,12.55,-21.29,-22.89,83.33,-16.67,-16.67
2017-07,2017,7,Central,Office Supplies,Corporate,6.0,61.0,1152.23,650.78,501.45,77.05,29.23,1019.37,21.4,2.14,42.64,1256.13,414.1,49.18,34.26,18.85,37.37,-4.77,100.0,9.09,0.0
2017-07,2017,7,Central,Office Supplies,Home Office,4.0,34.0,1260.9,556.07,704.83,126.75,178.4,853.37,498.56,140.51,28.05,1346.39,759.49,129.41,118.73,36.62,-2.92,44.88,100.0,0.0,0.0
2017-07,2017,7,Central,Technology,Consumer,6.0,29.0,1265.24,1886.37,-621.13,-32.93,7.38,945.39,-1121.72,-54.27,-17.84,1274.44,-1150.43,-47.44,-6.48,25.82,11.07,10.26,83.33,-16.67,-16.67
2017-07,2017,7,Central,Technology,Corporate,4.0,12.0,989.98,305.26,684.72,224.31,-55.87,997.66,644.7,182.66,-60.93,1253.79,872.21,228.58,-55.29,20.43,12.93,11.49,100.0,0.0,0.0
2017-07,2017,7,Central,Technology,Home Office,4.0,15.0,829.41,1014.51,-185.1,-18.25,14.42,754.79,-66.77,-8.13,30.75,921.92,-161.23,-14.89,18.71,18.13,-6.02,-7.54,75.0,-25.0,-25.0
2017-07,2017,7,East,Furniture,Consumer,10.0,42.0,1633.87,2534.42,-900.55,-35.53,38.39,2890.24,-473.92,-14.09,159.76,2383.5,-890.64,-27.2,73.66,-21.26,-18.51,-40.2,40.0,-10.0,-60.0
2017-07,2017,7,East,Furniture,Corporate,2.0,12.0,422.69,97.51,325.18,333.48,-85.51,997.72,826.72,483.46,-58.1,694.38,542.25,356.44,-76.24,-43.69,-31.29,-62.21,50.0,-50.0,-50.0
2017-07,2017,7,East,Office Supplies,Consumer,12.0,58.0,572.95,1599.7,-1026.75,-64.18,-76.49,514.43,-944.99,-64.75,-77.92,657.24,-1248.85,-65.52,-75.62,21.73,-1.7,8.18,91.67,-1.66,-8.33
2017-07,2017,7,East,Office Supplies,Corporate,5.0,35.0,480.42,1727.08,-1246.66,-72.18,-80.97,395.36,-960.44,-70.84,-83.8,511.84,-1282.91,-71.48,-82.09,22.76,-1.7,8.15,100.0,14.29,23.08
2017-07,2017,7,East,Office Supplies,Home Office,3.0,7.0,66.23,567.82,-501.59,-88.34,10.64,40.06,-480.02,-92.3,-64.95,69.59,-543.94,-88.66,-24.15,42.43,27.2,67.01,100.0,16.67,33.33
2017-07,2017,7,East,Technology,Consumer,4.0,16.0,784.11,821.42,-37.31,-4.54,-64.97,913.25,257.45,39.26,-69.0,1031.46,177.74,20.82,-67.6,11.46,-11.72,3.99,100.0,0.0,14.29
2017-07,2017,7,East,Technology,Corporate,3.0,12.0,1931.92,3231.3,-1299.38,-40.21,187.07,1164.61,-1930.03,-62.37,211.27,1931.92,-1795.36,-48.17,187.07,39.72,22.75,-4.68,100.0,0.0,0.0
2017-07,2017,7,East,Technology,Home Office,2.0,15.0,4054.32,4103.95,-49.63,-1.21,942.62,3559.66,1255.57,54.49,1112.75,4630.96,512.73,12.45,1082.6,23.13,-20.92,-1.91,100.0,40.0,0.0
